Index,Product_Registration,File_Path,File_Name,DLP_File_Date_UTC,Time_Zone_Offset,Number_Recordings,File_Hours,ClientGroup_Name,ClientGroup_ID,Child_ChildKey,Child_ChildID,Child_DOB,Child_Age,Child_Gender,Child_EnrollDate,DLP,ITS_Version,AWC,Turn_Count,Child_Voc_Count,FAN_Word_Count,MAN_Word_Count,SIL,Recording_Index,Elapsed_Time,Clock_Time_UTC,Audio_Duration
45,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,7.00,0.00,0.00,6.76,0.00,0.00,1.00,13106.00,06/07/2020 16:20:00,300.00
46,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,60.00,8.00,65.00,60.14,0.00,1.26,1.00,13406.00,06/07/2020 16:25:00,300.00
47,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,95.00,6.00,34.00,59.97,35.36,29.71,1.00,13706.00,06/07/2020 16:30:00,300.00
48,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,41.00,4.00,34.00,40.29,0.00,44.05,1.00,14006.00,06/07/2020 16:35:00,300.00
49,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,675.00,8.00,9.00,12.68,662.51,16.79,1.00,14306.00,06/07/2020 16:40:00,300.00
50,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,100.00,5.00,26.00,78.43,21.99,21.67,1.00,14606.00,06/07/2020 16:45:00,300.00
51,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,68.00,12.00,31.00,57.26,10.61,9.67,1.00,14906.00,06/07/2020 16:50:00,300.00
52,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,73.00,6.00,60.00,36.93,35.73,9.39,1.00,15206.00,06/07/2020 16:55:00,300.00
53,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,26.00,5.00,42.00,4.14,22.17,5.44,1.00,15506.00,06/07/2020 17:00:00,300.00
54,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,98.00,2.00,28.00,66.11,32.12,24.84,1.00,15806.00,06/07/2020 17:05:00,300.00
55,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,123.00,7.00,44.00,71.78,50.45,3.39,1.00,16106.00,06/07/2020 17:10:00,300.00
56,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,74.00,6.00,29.00,18.82,55.41,3.74,1.00,16406.00,06/07/2020 17:15:00,300.00
57,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,165.00,3.00,10.00,152.83,12.70,14.70,1.00,16706.00,06/07/2020 17:20:00,300.00
58,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,0.00,0.00,0.00,0.00,0.00,41.22,1.00,17006.00,06/07/2020 17:25:00,300.00
59,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,260.00,11.00,27.00,96.30,163.17,31.78,1.00,17306.00,06/07/2020 17:30:00,300.00
60,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,226.00,7.00,19.00,109.39,116.93,15.20,1.00,17606.00,06/07/2020 17:35:00,300.00
61,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,106.00,4.00,20.00,67.12,39.13,67.11,1.00,17906.00,06/07/2020 17:40:00,300.00
62,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,18206.00,06/07/2020 17:45:00,300.00
63,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,18506.00,06/07/2020 17:50:00,300.00
64,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,18806.00,06/07/2020 17:55:00,300.00
65,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,19106.00,06/07/2020 18:00:00,300.00
66,N/A,Z:\Users\vcsalo\Dropbox\Research\Vanderbilt\Ecology of Early Life\Methods Manuscript\Data\lena,20200608_100106_029788.its,2020-06-07 12:41:34,-1,1,12.26,N/A,N/A,LMV2.6.14.20200415142755.48843,N/A,2017-12-02,30,M,N/A,29788,5.0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,19406.00,06/07/2020 18:05:00,300.00
